oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
226070607-1,226070607,1,臺北醫學大學,m,3月28日 20:51,就是一群人吵著我只想養阿寶 不想養宅急便然後有能力可以養貓卻不去領養一堆也需要被領養的動物然後是因為怕被附近野狗群或是訓練的獵狗才吵著想領養阿寶,4,2017/3/28,20:51
226070607-2,226070607,2,臺北醫學大學,m,3月29日 02:32,小編沒說清楚是誰要認養應該是起因後來領走貓的小編被黑特就釋出認養資格也被黑特說資格難度過高就有同學出來說資格的事，在黑特版實名留言本來就很容易被攻擊，不過這就是另一件事了現在有老師要養了，也算是落幕了吧？,3,2017/3/29,02:32
226070607-3,226070607,3,臺北醫學大學,m,3月29日 04:37,再怎麼說就是一隻很常出現在學校的流浪貓 大可啥都不說也直接領養走啊 任何人都可以 有那些精力只想養阿寶 也幫幫其他流浪動物吧 一群勢力的人,4,2017/3/29,04:37
226070607-4,226070607,4,臺北醫學大學,m,3月29日 05:57,長得不可愛就是該死啊每次聽到那些人在說愛護動物三小的就覺得可笑兩邊吃相都難看啦,6,2017/3/29,05:57
226070607-5,226070607,5,臺北醫學大學,m,3月29日 08:09,說實在的鄭同學的發言回應也是很不成熟只能說還好貓不是被他認養,3,2017/3/29,08:09
226070607-6,226070607,6,臺北醫學大學 96醫學系,m,4月4日 18:27,都沒追蹤，我只覺得怎麼花貓不見了，然後小黑的地盤原本不在椒鹽這邊的，但是,1,2017/4/4,18:27
226064857-1,226064857,1,臺北醫學大學,f,3月27日 15:20,後棟三樓就是圖書館啊…,76,2017/3/27,15:20
226064857-2,226064857,2,臺北醫學大學,m,3月27日 15:52,原po可能沒去過圖書館XD,29,2017/3/27,15:52
226064857-3,226064857,3,臺北醫學大學,f,3月27日 16:18,???,2,2017/3/27,16:18
226064857-4,226064857,4,臺北醫學大學 醫學系,f,3月27日 16:31,對不起 我真的快笑死了?,35,2017/3/27,16:31
226064857-5,226064857,5,臺北醫學大學,m,3月27日 18:00,念到大三還沒去過圖書館...????,4,2017/3/27,00:00
226064857-6,226064857,6,臺北醫學大學,m,3月28日 01:03,猛,0,2017/3/28,01:03
226064857-7,226064857,7,臺北醫學大學,m,3月28日 01:47,各位醫生藥師們 這樣能開什麼藥給原po,14,2017/3/28,01:47
226064857-8,226064857,8,臺北醫學大學,f,3月28日 04:30,????,0,2017/3/28,04:30
226064857-9,226064857,9,臺北醫學大學 護理學系,f,3月28日 05:44,傻眼 哈哈哈哈哈哈 笑死 ???,0,2017/3/28,05:44
226064857-10,226064857,10,臺北醫學大學 藥學系,m,3月28日 07:10,菜蟲掉滿地啦,1,2017/3/28,07:10
226064857-11,226064857,11,臺北醫學大學,m,3月28日 08:44,恐怕是空間概念要訓練一下了吧有沒有醫綜後棟234樓的樓梯門不能開的掛（X,8,2017/3/28,08:44
226064857-12,226064857,12,臺北醫學大學,f,3月28日 11:58,哈哈哈哈哈哈哈哈哈哈哈哈,1,2017/3/28,11:58
226064857-13,226064857,13,臺北醫學大學 呼吸治療系,f,3月28日 14:12,岔氣xdxd,1,2017/3/28,14:12
226064857-14,226064857,14,臺北醫學大學,m,3月28日 14:58,已收藏文章,0,2017/3/28,14:58
226064857-15,226064857,15,臺北醫學大學 藥學系,m,3月28日 23:47,幹 這應該上笨版?,4,2017/3/28,23:47
226064857-16,226064857,16,臺北醫學大學,m,4月3日 04:48,樓上幾個是裝傻還是真的不知道裡面關著三頭犬啊 想讓牠們睡著可以吹笛子給他們聽,7,2017/4/3,04:48
226064857-17,226064857,17,臺北醫學大學,m,4月3日 14:45,B16 要組團刷副本了嗎我是B11,1,2017/4/3,14:45
226064857-18,226064857,18,臺北醫學大學,m,4月4日 14:14,B11 ok啊榮恩歸你妙麗歸我?B16,1,2017/4/4,14:14
226064857-19,226064857,19,臺北醫學大學,f,4月6日 08:52,???,1,2017/4/6,08:52
226064857-20,226064857,20,臺北醫學大學,m,4月10日 05:45,妙麗是我的好嗎,0,2017/4/10,05:45
226062650-1,226062650,1,臺北醫學大學,f,3月27日 11:14,"你是僑生??應該只有僑生懂 ""姐姐""是指誰~XD我是沒有打過工，不過建議你可以問其他認識的學長姊唷~",2,2017/3/27,11:14
226062650-2,226062650,2,臺北醫學大學,f,3月28日 05:46,這種事不用po在這裡 問學長姐就好了xD,0,2017/3/28,05:46
226062650-3,226062650,3,原PO - 臺北醫學大學 藥學系藥學組,m,3月29日 02:20,我大三了哈哈沒有學長姐問而且我是台灣人?,0,2017/3/29,02:20
226052071-1,226052071,1,臺北醫學大學,m,3月26日 05:56,咖啡帝國附近有間乾洗，之前去改過，還不錯,1,2017/3/26,05:56
226052071-2,226052071,2,臺北醫學大學,m,3月26日 15:41,有志一同再過去的路口有一家 傑克旁邊 但沒試過,0,2017/3/26,15:41
226052071-3,226052071,3,臺北醫學大學 醫學系,f,3月29日 03:43,吳興市場裡有,0,2017/3/29,03:43
226052071-4,226052071,4,臺北醫學大學,m,3月30日 06:56,師大第一腿對面的巷子走進去右邊可以改衣服左邊是洗衣店,1,2017/3/30,06:56
226050193-1,226050193,1,臺北醫學大學,m,3月25日 10:38,會吧（？,0,2017/3/25,10:38
226050193-2,226050193,2,一個把回應刪除的同學,o,3月25日 14:42,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2017/3/25,14:42
226050193-3,226050193,3,臺北醫學大學 護理學系,m,3月26日 06:18,不會,0,2017/3/26,06:18
226050193-4,226050193,4,臺北醫學大學 牙體技術學系,m,3月26日 08:33,學號的google雲端沒有容量限制畢業也不會收回，超佛的歐~,4,2017/3/26,08:33
226050193-5,226050193,5,臺北醫學大學 藥學系,m,3月26日 14:40,不會，未來也沒有收回的預定北醫什麼都爛，資訊處佛到一個不行(前宿舍網管,8,2017/3/26,14:40
226050193-6,226050193,6,原PO - 臺北醫學大學,f,3月27日 14:37,b3 b4 b5 謝謝你們,0,2017/3/27,14:37
226050193-7,226050193,7,臺北醫學大學 藥學系,m,4月9日 13:23,大推北醫的網路超猛 VPN比國立好用,0,2017/4/9,13:23
226038768-1,226038768,1,臺北醫學大學 護理學系,m,3月23日 16:40,感覺是同學，推個！,2,2017/3/23,16:40
226038768-2,226038768,2,臺北醫學大學,f,3月23日 16:46,對啊自己印講義好貴啊??????尤其是彩色的嗚嗚嗚嗚嗚,1,2017/3/23,16:46
226038768-3,226038768,3,原PO - 臺北醫學大學,f,3月24日 00:47,B1 昨天聽老師說以後要自己印整個對學校翻白眼到南半球,0,2017/3/24,00:47
226038768-4,226038768,4,原PO - 臺北醫學大學,f,3月24日 00:48,B2 我們印黑白就被拒絕?,0,2017/3/24,00:48
226029680-1,226029680,1,臺北醫學大學,f,3月22日 06:05,抗組織胺的藥會想睡覺是正常的(*???*)看要不要跟醫生講一下請他換藥（白天的藥換掉）,6,2017/3/22,06:05
226029680-2,226029680,2,臺北醫學大學,f,3月22日 06:12,我不吃藥的話鼻子一過敏也無法專心看書哈哈哈人生過得很痛苦我也在改吃中藥 藥效比較慢 目前吃了四天還沒有任何效果?依舊過著過敏的生活,4,2017/3/22,06:12
226029680-3,226029680,3,原PO - 臺北醫學大學,m,3月22日 07:09,B1好的 而且要吃14天 ?一直昏沈B2 過敏真的好麻煩哦??真羨慕鼻子強壯的人，今天要去看中醫了～,0,2017/3/22,07:09
226029680-4,226029680,4,臺北醫學大學,f,3月22日 11:38,我也吃這個～可是醫生說跟我說不舒服再吃，平常固定用噴鼻器就好了,0,2017/3/22,11:38
226029680-5,226029680,5,臺北醫學大學,f,3月23日 01:29,"請善用藥物諮詢或是回診問醫生提出副作用對你生活造成不便....到底能不能停吃,沒有人可以幫你背書畢竟我們都不瞭解你的具體情況今天只是比較簡單的鼻子過敏,用藥相對安全如果是三高或是其他需要長期控制的情況,在不了解病人情況下,這樣的詢問以及回答都是不負責任的可以解讀成我過度反應,只是希望就讀醫學相關科系要有這樣的認知及素養",6,2017/3/23,01:29
226029680-6,226029680,6,臺北醫學大學 護理學系,f,3月23日 12:05,我也是鼻子常常過敏，你可以和醫生說你想要不會想睡覺的藥(就是上圖左邊)，不過這種基本上剛開始兩三天還是會想睡覺，吃久一點就不會了(所以剛開始那幾天我會搭配維他命B，提神用)，優點是藥效on set 很快，大約15分鐘就開始不會流鼻水了另外一種是鼻噴劑(上圖右邊)，缺點是藥水要完全被你吸入鼻子才有效，當你鼻水很多，無法完全吸入時可能效果就不是那麼好。優點是藥效on set也很快，而且不會想睡覺。以上是我吃過多種過敏藥後最推薦的兩個~,0,2017/3/23,12:05
226029680-7,226029680,7,臺北醫學大學 護理學系,f,3月23日 14:07,我在診所上班時候會建議早上撥半吃晚上吃一顆,0,2017/3/23,14:07
226029680-8,226029680,8,臺北醫學大學 醫學系,m,3月25日 04:00,我都是用鼻塞噴劑欸，效果比較快，很爽,0,2017/3/25,00:00
226029680-9,226029680,9,原PO - 臺北醫學大學,m,3月25日 15:18,謝謝各位哈哈我有用過鼻噴劑一個月，大概是去年暑假剛開始，因為外面天氣熱，室內又開冷氣，溫差太大一直過敏去看醫生，後來就不會流鼻水了，但是過半年的現在又開始發作了～ 而我現在改吃中藥，還在慢慢調養，鼻涕超黏的，每次都要到廁所擤鼻涕（在外面會失態?,0,2017/3/25,15:18
226029680-10,226029680,10,臺北醫學大學 藥學系,m,3月26日 14:47,Clarinase 已經是二代抗組織胺了，所以照理來說不會嗜睡，是你的惰性使然另外不要自己感覺就隨便停藥，就像B5所說的，沒有人可以為你的身體情況背書請跟妳的醫生討論，並且協調改藥或調整劑量在醫院你會遇到一堆自己覺得~自己覺得，然後就不吃藥的病人，我不希望學弟妹也加入他們那一群有看過把兩年分的慢性病藥全新全部拿來退的嗎，當醫院藥局costco，而且是全新喔~~ 代表病人完全沒有吃藥還領了兩年~~~在醫院工作的小藥師留,1,2017/3/26,14:47
226029680-11,226029680,11,臺北醫學大學 醫學系,m,4月6日 03:55,咦這個不過BBB耶應該不會想睡,0,2017/4/6,03:55
226020865-1,226020865,1,尼馬,i,3月20日 18:04,我都叫黑貓 沒牙 我一直都覺得沒牙他對陌生人或突然靠近她的東西有戒心是好事不然看哪天我們學校也來個殺貓ㄉ怪人 笨貓（我都這樣叫阿寶）就等著變大橘子2.0而且我一直以來也都覺得如果有人願意把他們帶回家養是好事 雖然這樣會減少我上學ㄉ動力 但是對他們來說比起流浪（定居）在我們校園 有個地方能遮風避雨的長住 有人提供穩定適量的食物乾淨的水才是真的好事然後沒牙是我餵大的 我從2014年開學遇到她的時候開始餵（那時候超小隻的欸比我的手張到最大再大一點而已）到後來過了一學期吧忽然很多人開始餵她於是我就收手ㄌ 可是我現在偶爾回去學校看到沒牙叫她幾聲她還是會過來給我摸覺得開心~~~這是剛遇到她不久ㄉ時候這是後來長大變胖ㄗ崩壞ㄉ樣子,21,2017/3/20,18:04
226020865-2,226020865,2,臺北醫學大學,m,3月20日 20:29,B1 沒牙都不理我QAQ,2,2017/3/20,20:29
226020865-3,226020865,3,尼馬,i,3月21日 00:24,B2沒關係啦 你多去餵他幾次煩她幾次就認得你ㄌ然後她是個勢利ㄉ王八蛋誰有罐頭誰94老大~,5,2017/3/21,00:24
226020865-4,226020865,4,臺北醫學大學,m,3月21日 14:54,都是可愛的寶寶不過還是替身宅急便覺得難過?覺得兩邊吃相都難看啦唉唉,2,2017/3/21,14:54
226020865-5,226020865,5,臺北醫學大學 藥學系藥學組,m,3月22日 04:17,認同你說的心裡不平衡,2,2017/3/22,04:17
226020865-6,226020865,6,臺北醫學大學,f,3月22日 12:21,@B1 我都叫她小黑??,1,2017/3/22,12:21
226020865-7,226020865,7,臺北醫學大學 藥學系藥學組,m,3月22日 13:55,我現在已經搞不清楚靠北的點是Hater自己心裡不平衡還是純粹覺得小編私心帶走阿寶,2,2017/3/22,13:55
226020865-8,226020865,8,尼馬,i,3月22日 14:20,我覺得整件事情都很莫名奇妙收編流浪貓->有愛心 愛貓人士收編流浪範圍在學校的流浪貓->剝奪大家權利 自私是我理解力不足 還是事情其實不是這樣？,2,2017/3/22,14:20
226020865-9,226020865,9,臺北醫學大學,f,3月22日 14:30,其實 我比較愛宅急便耶～它的尾巴總是讓我聯想到油條…… 可是它都常常神隱，只有今天去上課路上更好看到它，結果下課再去看它已經不在了 :(真好奇它都跑到哪了,3,2017/3/22,14:30
226020865-10,226020865,10,臺北醫學大學,f,3月22日 17:30,一開始我也覺得收養阿寶沒什麼不對，但黑特上幫小編說話那群人也開始不太理性了啦…,3,2017/3/22,17:30
226020865-11,226020865,11,臺北醫學大學 醫學系,f,3月22日 17:31,之前看阿寶會逼退沒宅急便欸！根本老大樣XD現在阿寶被帶走正好讓宅急便做老大哈哈話說也很久沒看到宅了,1,2017/3/22,17:31
226020865-12,226020865,12,臺北醫學大學,f,3月22日 17:34,主要是因為粉專一開始沒講清楚是誰養的造成的誤會吧…我是 B10,0,2017/3/22,17:34
226020865-13,226020865,13,臺北醫學大學,m,3月22日 20:30,B11 今晚在mr.j旁遇到xD,3,2017/3/22,20:30
226020865-14,226020865,14,臺北醫學大學,m,3月25日 05:18,我比較愛宅急便???,2,2017/3/25,05:18
226020865-15,226020865,15,臺北醫學大學,f,3月25日 12:34,我覺得宅急便比較可愛ㄟ??上次走到他旁邊他就自己走到我腳邊躺下來翻肚給我摸我就被他征服了XD反而阿寶都不給我摸?,2,2017/3/25,12:34
226020865-16,226020865,16,臺北醫學大學 藥學系藥學組,m,3月25日 16:57,宅急便都躲我?,1,2017/3/25,16:57
226020865-17,226020865,17,臺北醫學大學,m,3月25日 20:26,B15 我倒相反…阿寶會跳到我腿上，阿宅會跟我保持距離（大概半公尺）,2,2017/3/25,20:26
226020865-18,226020865,18,臺北醫學大學 96醫學系,m,4月4日 18:31,我兩隻都有摸過～y,1,2017/4/4,18:31
226019629-1,226019629,1,臺北醫學大學,f,3月20日 16:20,我用火狐也這樣,0,2017/3/20,16:20
225992834-1,225992834,1,臺北醫學大學,f,3月16日 10:13,建議發到二手版或是除了Dcard以外的地方這邊是不能尋人的,7,2017/3/16,10:13
225992834-2,225992834,2,臺北醫學大學 藥學系,m,3月16日 14:49,送到生輔組吧，或是用臉書二手拍賣版,2,2017/3/16,14:49
225940676-1,225940676,1,臺北醫學大學,m,3月8日 06:39,是小女子 不是小女...,7,2017/3/8,06:39
225940676-2,225940676,2,臺北醫學大學,f,3月8日 06:57,總成績應該是所有學期的總排名～,2,2017/3/8,06:57
225940676-3,225940676,3,臺北醫學大學,f,3月8日 07:53,小女=(你的)女兒,2,2017/3/8,07:53
225940676-4,225940676,4,臺北醫學大學,f,3月8日 08:15,總成績排名好像是所有學期的總成績加總然後除以所有學期的學分數加總以最後出來的分數再排名的,1,2017/3/8,08:15
225940676-5,225940676,5,原PO - 臺北醫學大學,f,3月8日 08:33,B1 B3 不好意思剛睡醒腦袋不清楚???感謝指教哈哈哈,2,2017/3/8,08:33
225940676-6,225940676,6,原PO - 臺北醫學大學,f,3月8日 08:34,B2 B4 了解~~ 謝謝你們?,2,2017/3/8,08:34
225906407-1,225906407,1,臺北醫學大學,f,3月2日 13:32,呃…阿寶一直都在教研前面啊……,7,2017/3/2,13:32
225906407-2,225906407,2,原PO - 臺北醫學大學,f,3月2日 14:43,B1 它有的時候會在教研前面，但上學期看教研門口有放著一個籃子像是它家？不知道現在它搬到哪了，還是已經無家可歸 orz,1,2017/3/2,14:43
225906407-3,225906407,3,臺北醫學大學,f,3月2日 16:16,我也好想知道籃子去哪裏...而且阿寶的脖子上疑似有傷口(或是皮膚病?),3,2017/3/2,16:16
225906407-4,225906407,4,臺北醫學大學 醫學系,f,3月2日 16:33,宅急便本來就神出鬼沒，不緊張阿寶的話之前好像有搬家，可以follow粉專喔～,3,2017/3/2,16:33
225906407-5,225906407,5,臺北醫學大學 醫學檢驗暨生物技術學系,m,3月3日 02:56,"昨天宅急便有出現, 真的神出鬼沒…附上今日阿寶",10,2017/3/3,02:56
225906407-6,225906407,6,臺北醫學大學,f,3月4日 16:09,阿寶還有一點點感冒，希望有人可以好好照顧他ˊˋ無家可歸又沒晚吃飯喝水的阿寶好可憐啊～,1,2017/3/4,16:09
225900712-1,225900712,1,臺北醫學大學,m,3月1日 14:42,創個性別友善的社團也不賴,10,2017/3/1,14:42
225900712-2,225900712,2,臺北醫學大學,f,3月1日 15:58,如果我想當偶爾去偶爾不去的隱藏版社員 你會接受嗎？ 如果接受我就參加欸我是認真的，拜託回答我,3,2017/3/1,15:58
225900712-3,225900712,3,一個把回應刪除的同學,o,3月1日 16:23,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2017/3/1,16:23
225900712-4,225900712,4,臺北醫學大學,f,3月1日 16:31,沒經驗但是有興趣~,1,2017/3/1,16:31
225900712-5,225900712,5,原PO - 臺北醫學大學,m,3月1日 16:49,回答一下大家的問題B1 B3 我會想創辯論社是因為我高中就是辯論社的所以沒有考慮創其他的社團B2 當然可以啊 歡迎各種人來參加B4 等到真的創了期待你的出現!!,1,2017/3/1,16:49
225900712-6,225900712,6,臺北醫學大學,f,3月2日 09:42,沒經驗， 但有興趣+1,1,2017/3/2,09:42
225900712-7,225900712,7,臺北醫學大學 生物醫學工程學系,m,3月2日 12:04,我高中也是辯論社的(有拿過一些獎只是不知道現在有沒有時間可以參加,1,2017/3/2,12:04
