oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
226074765-11,226074765,11,原PO - 臺北醫學大學,m,3月30日 01:06,哈哈哈 沒說 絕對 不是故意 o3o,0,2017/3/30,01:06
226074765-12,226074765,12,臺北醫學大學,m,3月30日 13:02,佛心 阿婆 qq 不過 自從 上次 吃到 蟲挑 配菜 不敢 隨便 夾了 開始 挑 風險 低的 菜色 l,1,2017/3/30,13:02
226074765-13,226074765,13,臺北醫學大學,m,3月30日 16:41,x 不過 實在 之前 他的 菜 比較好 不知 為何 品質 有點 掉,0,2017/3/30,16:41
226074765-14,226074765,14,臺北醫學大學 醫學系,f,4月2日 13:21,b12 想知道 風險 低的 菜色 以後 多 挑 那些,0,2017/4/2,13:21
226074765-15,226074765,15,臺北醫學大學 96醫學系,m,4月4日 18:28,沒 農藥 騙自己 自在,1,2017/4/4,18:28
226070607-1,226070607,1,臺北醫學大學,m,3月28日 20:51,就是 一群人 吵著 只想 養 阿寶 不想 養宅 急 便 然後 有能力 養貓 卻不 領養 一堆 需要 領養 動物 然後 怕 附近 野狗群 或是 訓練 獵狗 吵著 領養 阿寶,4,2017/3/28,20:51
226070607-2,226070607,2,臺北醫學大學,m,3月29日 02:32,小編 沒說 清楚 是誰 認養 應該是 起因 後來 領走 貓的 小編 黑特 釋出 認養 資格 黑特 資格 難度 過 高就 同學 出 來說 資格 事 黑特版 實名 留言 本來 容易 攻擊 不過 這就是 一件事 現在 老師 要養 算是 落幕,3,2017/3/29,02:32
226070607-3,226070607,3,臺北醫學大學,m,3月29日 04:37,怎麼說 就是 一隻 很常 出現 學校 流浪貓 大可 不說 直接 領養 走 啊 任何人 都可以 那些 精力 只想 養 阿寶 幫幫 其他 流浪 動物 一群 勢力,4,2017/3/29,04:37
226070607-4,226070607,4,臺北醫學大學,m,3月29日 05:57,長得 可愛 就是 該死 啊 每次 聽到 那些人 在說 愛護動物 三小 覺得 可笑 兩邊 吃相 難看,6,2017/3/29,05:57
226070607-5,226070607,5,臺北醫學大學,m,3月29日 08:09,說實在的 鄭 同學 發言 回應 也是 很不 成熟 能說 還好 貓 不是 認養,3,2017/3/29,08:09
226070607-6,226070607,6,臺北醫學大學 96醫學系,m,4月4日 18:27,都沒 追蹤 我只 覺得 怎麼 花貓 不見了 然後 小黑 地盤 原本 不在 椒鹽 這邊的 但是,1,2017/4/4,18:27
226064857-1,226064857,1,臺北醫學大學,f,3月27日 15:20,棟 三樓 就是 圖書館 啊,76,2017/3/27,15:20
226064857-2,226064857,2,臺北醫學大學,m,3月27日 15:52,原 po 可能 沒去 過 圖書館 xd,29,2017/3/27,15:52
226064857-3,226064857,3,臺北醫學大學,f,3月27日 16:18,,2,2017/3/27,16:18
226064857-4,226064857,4,臺北醫學大學 醫學系,f,3月27日 16:31,對不起 真的 快笑 死了,35,2017/3/27,16:31
226064857-5,226064857,5,臺北醫學大學,m,3月27日 18:00,念到 大三 還沒 去過 圖書館,4,2017/3/27,00:00
226064857-6,226064857,6,臺北醫學大學,m,3月28日 01:03,猛,0,2017/3/28,01:03
226064857-7,226064857,7,臺北醫學大學,m,3月28日 01:47,各位 醫生 藥師 們 這樣能 開 藥給 原 po,14,2017/3/28,01:47
226064857-8,226064857,8,臺北醫學大學,f,3月28日 04:30,,0,2017/3/28,04:30
226064857-9,226064857,9,臺北醫學大學 護理學系,f,3月28日 05:44,傻眼 哈哈哈 哈哈哈 笑死,0,2017/3/28,05:44
226064857-10,226064857,10,臺北醫學大學 藥學系,m,3月28日 07:10,菜蟲 掉 滿地,1,2017/3/28,07:10
226064857-11,226064857,11,臺北醫學大學,m,3月28日 08:44,恐怕是 空間 概念 訓練 一下 有沒有 醫綜後棟 234 樓 樓梯 門 不能 開的 掛 x,8,2017/3/28,08:44
226064857-12,226064857,12,臺北醫學大學,f,3月28日 11:58,哈哈哈哈 哈哈哈哈 哈哈哈哈,1,2017/3/28,11:58
226064857-13,226064857,13,臺北醫學大學 呼吸治療系,f,3月28日 14:12,岔氣 xdxd,1,2017/3/28,14:12
226064857-14,226064857,14,臺北醫學大學,m,3月28日 14:58,收藏 文章,0,2017/3/28,14:58
226064857-15,226064857,15,臺北醫學大學 藥學系,m,3月28日 23:47,幹 應該 笨版,4,2017/3/28,23:47
226064857-16,226064857,16,臺北醫學大學,m,4月3日 04:48,樓上 幾個 裝傻 還是 真的 不知道 裡面 關著 三頭 犬 啊 牠們 睡著 吹 笛子 給 聽,7,2017/4/3,04:48
226064857-17,226064857,17,臺北醫學大學,m,4月3日 14:45,b16 組團 刷 副本 嗎 我是 b11,1,2017/4/3,14:45
226064857-18,226064857,18,臺北醫學大學,m,4月4日 14:14,b11ok 啊 榮恩歸 妙麗 歸 b16,1,2017/4/4,14:14
226064857-19,226064857,19,臺北醫學大學,f,4月6日 08:52,,1,2017/4/6,08:52
226064857-20,226064857,20,臺北醫學大學,m,4月10日 05:45,妙麗 我的 好嗎,0,2017/4/10,05:45
226062650-1,226062650,1,臺北醫學大學,f,3月27日 11:14,你是 僑生 應該 只有 僑生 懂 姐姐 指 誰 xd 我是 打過 工 不過 建議 問 其他 認識 學長 姊 唷,2,2017/3/27,11:14
226062650-2,226062650,2,臺北醫學大學,f,3月28日 05:46,這種事 不用 po 在這裡 問 學長 姐 好了 xd,0,2017/3/28,05:46
226062650-3,226062650,3,原PO - 臺北醫學大學 藥學系藥學組,m,3月29日 02:20,大三 哈哈 學長 姐問 而且 我是 台灣人,0,2017/3/29,02:20
226052071-1,226052071,1,臺北醫學大學,m,3月26日 05:56,咖啡 帝國 附近 有間 乾洗 之前 改過 還不錯,1,2017/3/26,05:56
226052071-2,226052071,2,臺北醫學大學,m,3月26日 15:41,有志一同 再過去 路口 一家 傑克 旁邊 沒試 過,0,2017/3/26,15:41
226052071-3,226052071,3,臺北醫學大學 醫學系,f,3月29日 03:43,吳興 市場裡,0,2017/3/29,03:43
226052071-4,226052071,4,臺北醫學大學,m,3月30日 06:56,師大 第一 腿 對面的 巷子 走進去 右邊 改 衣服 左邊 洗衣店,1,2017/3/30,06:56
226050193-1,226050193,1,臺北醫學大學,m,3月25日 10:38,,0,2017/3/25,10:38
226050193-2,226050193,2,一個把回應刪除的同學,o,3月25日 14:42,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2017/3/25,14:42
226050193-3,226050193,3,臺北醫學大學 護理學系,m,3月26日 06:18,不會,0,2017/3/26,06:18
226050193-4,226050193,4,臺北醫學大學 牙體技術學系,m,3月26日 08:33,學號 google 雲端 容量 限制 畢業 也不會 收回 超佛 歐,4,2017/3/26,08:33
226050193-5,226050193,5,臺北醫學大學 藥學系,m,3月26日 14:40,不會 未來 也沒有 收回 預定 北醫 都爛 資訊處 佛到 一個 不行 前 宿舍 網管,8,2017/3/26,14:40
226050193-6,226050193,6,原PO - 臺北醫學大學,f,3月27日 14:37,b3b4b5 謝謝你 們,0,2017/3/27,14:37
226050193-7,226050193,7,臺北醫學大學 藥學系,m,4月9日 13:23,推 北醫 網路 超猛 vpn 國立 好用,0,2017/4/9,13:23
226038768-1,226038768,1,臺北醫學大學 護理學系,m,3月23日 16:40,感覺 同學 推個,2,2017/3/23,16:40
226038768-2,226038768,2,臺北醫學大學,f,3月23日 16:46,啊 印 講義 好貴 啊 尤其是 彩色 嗚嗚 嗚嗚 嗚,1,2017/3/23,16:46
226038768-3,226038768,3,原PO - 臺北醫學大學,f,3月24日 00:47,b1 昨天 聽 老 師說 以後 印 整個 學校 翻白眼 南半球,0,2017/3/24,00:47
226038768-4,226038768,4,原PO - 臺北醫學大學,f,3月24日 00:48,b2 印 黑白 拒絕,0,2017/3/24,00:48
226029680-1,226029680,1,臺北醫學大學,f,3月22日 06:05,抗組織胺 藥會 睡覺 正常的 要不要 醫生 講 一下 請 換藥 白天 的藥 換掉,6,2017/3/22,06:05
226029680-2,226029680,2,臺北醫學大學,f,3月22日 06:12,我不 吃藥 的話 鼻子 過敏 無法 專心 看書 哈哈哈 人生 過得 痛苦 我也在 改吃 中藥 藥效 比較 慢 目前 吃了 四天 還沒有 任何 效果 依舊 過著 過敏 生活,4,2017/3/22,06:12
226029680-3,226029680,3,原PO - 臺北醫學大學,m,3月22日 07:09,b1 好的 而且 吃 14 天 一直 昏沈 b2 過敏 真的 麻煩 哦 真 羨慕 鼻子 強壯 今天 中醫,0,2017/3/22,07:09
226029680-4,226029680,4,臺北醫學大學,f,3月22日 11:38,我也 吃 這個 可是 醫生 跟我說 舒服 吃 平常 固定 噴鼻器 好了,0,2017/3/22,11:38
226029680-5,226029680,5,臺北醫學大學,f,3月23日 01:29,請 善用 藥物 諮詢 或是 回診 問 醫生 提出 副作用 生活 造成 不便 到底 能不能 停 吃 幫 背書 畢竟 不瞭解 你的 具體 情況 今天 只是 比較 簡單的 鼻子 過敏 用藥 相對 安全 如果是 三高 或是 其他 需要 長期 控制 情況 不了解 病人 情況 這樣的 詢問 以及 回答 是不 負責任 解讀 成 過度 反應 只是 希望 就讀 醫學 相關 科系 要有 這樣的 認知 素養,6,2017/3/23,01:29
226029680-6,226029680,6,臺北醫學大學 護理學系,f,3月23日 12:05,我也是 鼻子 常常 過敏 醫生 想要 不會 睡覺 的藥 就是 上圖 左邊 不過 這種 基本上 剛開始 三天 還是會 睡覺 吃久 一點 就不會 剛開始 那幾天 我會 搭配 維他命 b 提神 優點 藥效 onset 很快 大約 15 分鐘 開始 不會 流鼻水 另外 一種 鼻 噴劑 圖 右邊 缺點 藥水 完全 吸入 鼻子 有效 當你 鼻水 很多 無法 完全 吸 入時 可能 效果 就不是 那麼 優點 藥效 onset 很快 而且 不會 睡覺 以上 吃過 多種 過敏 藥後最 推薦 兩個,0,2017/3/23,12:05
226029680-7,226029680,7,臺北醫學大學 護理學系,f,3月23日 14:07,我在 診所 上班 時候 建議 早上 撥半 吃 晚上 吃 一顆,0,2017/3/23,14:07
226029680-8,226029680,8,臺北醫學大學 醫學系,m,3月25日 04:00,是用 鼻塞 噴劑 欸 效果 比較 快 很爽,0,2017/3/25,00:00
226029680-9,226029680,9,原PO - 臺北醫學大學,m,3月25日 15:18,謝謝 各位 哈哈 有用 過鼻 噴劑 一個月 大概是 去年 暑假 剛開始 外面 天氣 熱 室內 開 冷氣 溫差 太大 一直 過敏 看醫生 後來 就不會 流鼻水 但是 過半 現在 開始 發作 現在 改吃 中藥 還在 慢慢 調養 鼻涕 超 黏 每次 要到 廁所 擤鼻涕 在外 面會 失態,0,2017/3/25,15:18
226029680-10,226029680,10,臺北醫學大學 藥學系,m,3月26日 14:47,clarinase 已經是 二代 抗組織胺 照理 來說 不會 嗜睡 你的 惰性 使然 另外 不要 感覺 隨便 停藥 就像 b5 所說 為你 身體 情況 背書 請 妳的 醫生 討論 並且 協調 改藥 調整 劑量 醫院 你會 遇到 一堆 覺得 覺得 然後就 吃藥 病人 我不 希望 學弟妹 加入 一群 看過 兩年 分的 慢性病 藥 全新 全部 拿來 退的 嗎當 醫院 藥局 costco 而且是 全新 喔 代表 病人 完全 吃藥 還領 兩年 醫院 工作 藥師 留,1,2017/3/26,14:47
226029680-11,226029680,11,臺北醫學大學 醫學系,m,4月6日 03:55,咦 這個 不過 bbb 耶 應該 不會 想睡,0,2017/4/6,03:55
226020865-1,226020865,1,尼馬,i,3月20日 18:04,叫 黑貓 沒牙 一直都 覺得 沒牙 陌生人 突然 靠近 她的 東西 戒心 好事 不然 哪天 學校 來個 殺貓 ㄉ 怪人 笨貓 這樣 叫 阿寶 就等 變大 橘子 20 而且 一直 以來 也都 覺得 如果有人 願意 帶 回家 養是 好事 雖然 這樣會 減少 上學 ㄉ 動力 但是 來說 比起 流浪 定居在 校園 有個 地方 遮風 避雨 長住 有人 提供 穩定 適量 食物 乾淨的 水 才是 真的 好事 然後 沒牙 餵 大的 2014 開學 遇到 她的 時候 開始 餵 那時候 超 小隻 欸 我的 手 張到 最大 再大 一點 而已 來過 一學期 忽然 很多 開始 餵 於是 收手 ㄌ 可是 現在 偶爾 回去 學校 看到 沒牙 叫 幾聲 還是會 過 來給 摸 覺得 開心 這是 剛 遇到 不久 ㄉ 時候 這是 後來 長大 變胖 ㄗ 崩壞 ㄉ 樣子,21,2017/3/20,18:04
226020865-2,226020865,2,臺北醫學大學,m,3月20日 20:29,b1 沒牙 不理 qaq,2,2017/3/20,20:29
226020865-3,226020865,3,尼馬,i,3月21日 00:24,b2 沒關係 多去 餵 幾次 煩 幾次 認得 ㄌ 然後 是個 勢利 ㄉ 王八蛋 誰 罐頭 誰 94 老大,5,2017/3/21,00:24
226020865-4,226020865,4,臺北醫學大學,m,3月21日 14:54,都是 可愛的 寶寶 不過 還是 替身 宅急 便 覺得 難過 覺得 兩邊 吃相 難看 唉唉,2,2017/3/21,14:54
226020865-5,226020865,5,臺北醫學大學 藥學系藥學組,m,3月22日 04:17,認同 你說 心裡 不平衡,2,2017/3/22,04:17
226020865-6,226020865,6,臺北醫學大學,f,3月22日 12:21,b1 叫 小黑,1,2017/3/22,12:21
226020865-7,226020865,7,臺北醫學大學 藥學系藥學組,m,3月22日 13:55,現在 已經 搞不清楚 靠北 點是 hater 心裡 不平衡 還是 純粹 覺得 小編 私心 帶走 阿寶,2,2017/3/22,13:55
226020865-8,226020865,8,尼馬,i,3月22日 14:20,我覺得 整件 事情 都很 莫名 奇妙 收編 流浪貓 愛心 愛貓 人士 收編 流浪 範圍 學校 流浪貓 剝奪 大家 權利 自私 理解力 不足 還是 事情 其實 不是 這樣,2,2017/3/22,14:20
226020865-9,226020865,9,臺北醫學大學,f,3月22日 14:30,其實 比較 愛宅 急 便 耶 它的 尾巴 總是 聯想到 油條 可是 常常 神隱 只有 今天 上課 路上 更好 看到 結果 下課 再去 已經 不在了 真 好奇 跑到,3,2017/3/22,14:30
226020865-10,226020865,10,臺北醫學大學,f,3月22日 17:30,一開始 我也 覺得 收養 阿寶 沒什麼 不對 黑特上 幫小編 說話 那群人 開始 不太 理性,3,2017/3/22,17:30
226020865-11,226020865,11,臺北醫學大學 醫學系,f,3月22日 17:31,之前 阿寶 逼 退 沒宅 急 便 欸 根本 老大 樣 xd 現在 阿寶 帶走 正好 宅 急 便 老大 哈哈 話說 很久 沒 看到 宅,1,2017/3/22,17:31
226020865-12,226020865,12,臺北醫學大學,f,3月22日 17:34,主要是 粉專 一開始 沒 講清楚 是誰 養 造成 誤會 我是 b10,0,2017/3/22,17:34
226020865-13,226020865,13,臺北醫學大學,m,3月22日 20:30,b11 今晚 mrj 旁 遇到 xd,3,2017/3/22,20:30
226020865-14,226020865,14,臺北醫學大學,m,3月25日 05:18,比較 愛宅 急 便,2,2017/3/25,05:18
226020865-15,226020865,15,臺北醫學大學,f,3月25日 12:34,我覺得 宅急 便 比較 可愛 ㄟ 上次 走到 旁邊 走到 腳邊 躺下來 翻肚給 摸 征服 xd 反而 阿寶 都不 給我 摸,2,2017/3/25,12:34
226020865-16,226020865,16,臺北醫學大學 藥學系藥學組,m,3月25日 16:57,宅急 便 躲,1,2017/3/25,16:57
226020865-17,226020865,17,臺北醫學大學,m,3月25日 20:26,b15 倒 相反 阿寶 跳到 腿 阿宅 保持 距離 大概 半 公尺,2,2017/3/25,20:26
226020865-18,226020865,18,臺北醫學大學 96醫學系,m,4月4日 18:31,兩隻 都有 摸過 y,1,2017/4/4,18:31
226019629-1,226019629,1,臺北醫學大學,f,3月20日 16:20,我用 火狐 這樣,0,2017/3/20,16:20
225992834-1,225992834,1,臺北醫學大學,f,3月16日 10:13,建議 發到 二手 版 或是 除了 dcard 以外的 地方 這邊 不能 尋人,7,2017/3/16,10:13
225992834-2,225992834,2,臺北醫學大學 藥學系,m,3月16日 14:49,送到 生輔組 或是 臉書 二手 拍賣 版,2,2017/3/16,14:49
225940676-1,225940676,1,臺北醫學大學,m,3月8日 06:39,小女子 不是 小女,7,2017/3/8,06:39
225940676-2,225940676,2,臺北醫學大學,f,3月8日 06:57,總成 績 應該是 所有 學期 總 排名,2,2017/3/8,06:57
225940676-3,225940676,3,臺北醫學大學,f,3月8日 07:53,小女 你的 女兒,2,2017/3/8,07:53
225940676-4,225940676,4,臺北醫學大學,f,3月8日 08:15,總成 績 排名 好像是 所有 學期 總成 績 加總 然後 除以 所有 學期 學分數 加總 最後 出來 分數 排名,1,2017/3/8,08:15
225940676-5,225940676,5,原PO - 臺北醫學大學,f,3月8日 08:33,b1b3 不好意思 剛 睡醒 腦袋 清楚 感謝 指教 哈哈哈,2,2017/3/8,08:33
225940676-6,225940676,6,原PO - 臺北醫學大學,f,3月8日 08:34,b2b4 了解 謝謝你 們,2,2017/3/8,08:34
225906407-1,225906407,1,臺北醫學大學,f,3月2日 13:32,呃 阿寶 一直都 教研 前面 啊,7,2017/3/2,13:32
225906407-2,225906407,2,原PO - 臺北醫學大學,f,3月2日 14:43,b1 有的 時候 會在 教研 前面 學期 教研 門口 放著 一個 籃子 像是 它家 不知道 現在 搬到 還是 已經 無家可歸 orz,1,2017/3/2,14:43
225906407-3,225906407,3,臺北醫學大學,f,3月2日 16:16,也好 想知道 籃子 裏 而且 阿寶 脖子 疑似 傷口 或是 皮膚病,3,2017/3/2,16:16
225906407-4,225906407,4,臺北醫學大學 醫學系,f,3月2日 16:33,宅急 便 本來 神出鬼沒 緊張 阿寶 的話 之前 好像 搬家 follow 粉專 喔,3,2017/3/2,16:33
225906407-5,225906407,5,臺北醫學大學 醫學檢驗暨生物技術學系,m,3月3日 02:56,昨天 宅急 便有 出現 真的 神出鬼沒 附上 今日 阿寶,10,2017/3/3,02:56
225906407-6,225906407,6,臺北醫學大學,f,3月4日 16:09,阿寶 還有 一點點 感冒 希望 有人 好好 照顧 ˊ ˋ 無家可歸 沒晚 吃飯 喝水 阿寶 可憐 啊,1,2017/3/4,16:09
225900712-1,225900712,1,臺北醫學大學,m,3月1日 14:42,創 個性 別 友善 社團 不賴,10,2017/3/1,14:42
225900712-2,225900712,2,臺北醫學大學,f,3月1日 15:58,我想 當 偶爾 偶爾 不去 隱藏 版 社員 你會 接受 嗎 接受 參加 欸 我是 認真的 拜託 回答,3,2017/3/1,15:58
225900712-3,225900712,3,一個把回應刪除的同學,o,3月1日 16:23,已經 刪除 內容 就像 dcard 一樣 錯過 無法 相見,0,2017/3/1,16:23
225900712-4,225900712,4,臺北醫學大學,f,3月1日 16:31,沒 經驗 但是有 興趣,1,2017/3/1,16:31
225900712-5,225900712,5,原PO - 臺北醫學大學,m,3月1日 16:49,回答 一下 大家 的問題 b1b3 我會 想創 辯論 社是 高中 就是 辯論 社的 考慮 創 其他的 社團 b2 當然 啊 歡迎 各種人 參加 b4 等到 真的 創了 期待 你的 出現,1,2017/3/1,16:49
225900712-6,225900712,6,臺北醫學大學,f,3月2日 09:42,沒 經驗 但有 興趣 1,1,2017/3/2,09:42
225900712-7,225900712,7,臺北醫學大學 生物醫學工程學系,m,3月2日 12:04,高中 也是 辯論 社 拿過 一些 獎 只是 不知道 現在 有沒有 時間 參加,1,2017/3/2,12:04
225900712-8,225900712,8,原PO - 臺北醫學大學,m,3月2日 14:09,b6 太好了 越 多人 興趣 越好 xdb7 真的 嗎 可能是 北醫 一大 戰力 快來 快來,0,2017/3/2,14:09
225900712-9,225900712,9,臺北醫學大學 醫學檢驗暨生物技術學系,f,3月3日 01:19,以前是 辯論 社的 社長 但是 大四 qq,1,2017/3/3,01:19
225900712-10,225900712,10,臺北醫學大學 生物醫學工程學系,m,3月3日 14:49,b7 超強 哈哈,0,2017/3/3,14:49
225900712-11,225900712,11,臺北醫學大學,f,3月4日 00:32,以前 也是 辯論 社的 感覺 辯論 浮出 水面 覺得很 棒 可是 很多 應該會 沒 時間 參加 而且 學校 其實 也有 很多 思辨 課 不過 你要 創 我也會 繳 一下 社費當 幽靈 社員 而且 很多 辯題 醫療 相關 比賽 可能 比較 總之 支持,2,2017/3/4,00:32
225900712-12,225900712,12,臺北醫學大學 生物醫學工程學系,m,3月4日 13:52,提醒 原 po 一下 在下 學期 創立 新 社團 開學 一個月 以內 提出 申請 申請 流程 學校 網頁 課外 指導 組 找到 不會 太難 15 個人的 連署 簽名 連署 代表 參加 總之 加油 期待 看到 北醫 辯論 社,1,2017/3/4,13:52
225900712-13,225900712,13,臺北醫學大學,f,3月4日 16:23,沒 經驗 但有 興趣 1 高中 很可惜 參加 超級 期待 北醫 辯論 社 就在 創 哈哈,1,2017/3/4,16:23
225900712-14,225900712,14,原PO - 臺北醫學大學,m,3月4日 16:38,b9 沒關係 還是 看看 啊 b10 期待 看到 加入 這樣 馬上 報 比賽 xdb11 感謝 你的 支持 希望 找到 夠多 現在 看起來 不少 b12 謝謝你 提醒 我想 先 找到 願意 一起 當 幹部 不然 實在 不完 qq 低卡 沒辦法 交換 資訊 b13 我也在 你來,0,2017/3/4,16:38
