PID,Poster,Gender,Title,PDate,PCont,PLike,PReply
720794,臺北醫學大學,m,健身房的帥哥,2015/11/3,帥氣不用臉蛋多俊俏，也不用多會交際話術，在我看來認真於自己崗位的男生最帥氣了，他是健身房的運動保健員！   他瘦瘦高高、聲音厚實，很認真的為同學、老師們測量體適能，給他們健身上的意見與鼓勵，甚至親自示範！   我很欣賞他，如果你是正在尋覓如意郎君的女性，可以用空堂去健身，然後偷偷觀察他喔！,28,10
718299,臺北醫學大學,f,重訓室的性騷擾,2015/11/2,今天晚上在重訓室運動，快用完的時候，卻看到一個非常另人感到不舒服的事情。居然有男生偷拍一位女生深蹲的時候。我承認這位女生很正身材很好，但是這不代表你可以這樣不經過她的同意拍下來！當下不知道該怎麼辦，沒有想到應該要拍下那男的長相，走了後覺得應該要讓那個女生知道，她以後才可以注意一下。呼籲北醫的女性們，要注意一下喔～～然後不舒服真的要講，不要讓自己的權益受損如果妳看到這個的話，對不起讓你的心情變不好 :( 看到妳的臉整個垮下來我覺得很傷心....告訴妳只是希望你能知道好讓你有防備心如果你（們）看到，不要以為你們拍了甚至錄了很爽，嚴重懷疑這個有犯法（連結在下方）。我記得你的長相了。希望你可以體諒一下女生的感受。http://gender.cpshs.hcc.edu.tw/files/16-1002-297.php?Lang=zh-tw,49,14
706082,臺北醫學大學,m,不平凡的夜晚,2015/10/29,每到晚上接近吃飯時間都會出來走走覓食發現最近的醫綜好熱鬧好像很多人在跳舞不到是什麼活動好了進入重點進入大樓裡面的角落發現有女生在練類似國標的東西頓時覺得會國標的女生 體態也太優雅了吧！！！！,28,9
705263,臺北醫學大學 醫學系,f,新生盃結束後的校園,2015/10/29,如下圖唉最近超多輪椅石膏的快要跟附醫來的伯伯配外傭分不清楚惹雖然醫院就在旁邊同學們還是要小心啊啊啊啊,82,1
685993,臺北醫學大學 生藥所,m,附近有沒有便宜的理髮店（不要家庭理髮,2015/10/23,最近在吳興莊敬附近看到的比一間光剪髮就500以上但又不想去家庭理髮店剪想問問北醫附近有沒有價位400以內的洗加剪？,3,4
678766,臺北醫學大學,f,北醫帽T,2015/10/21,去年有出過北醫帽T可是怎麼之後就絕版了??當時有買一件 但是還想再買別的顏色雖然我已經畢業了還在學校的同學或學弟妹有人有消息知道 他們還會不會出帽T嗎？還是學校有其他地方在賣北醫帽T？附上之前的臉書連結https://m.facebook.com/TMU.Hoodie,22,17
665607,臺北醫學大學 醫學系,f,北醫,2015/10/17,我怎麼都抽不到自家學校的卡,8,14
651842,臺北醫學大學,m,應屆畢業能考轉系考嗎？,2015/10/13,如題還沒問過學校，想先來問有經驗的朋友們，怕準備了但完全沒資格考試啊?,4,5
648049,臺北醫學大學,m,神人 今天在北醫附醫擔任流感疫苗志工,2015/10/12,如果你們有看到麻煩來回應一下吧，你們敬業的態度以及親切的笑容，雖然在口罩底下我還是感受的到，希望能在未來多和你們一起分享有趣的事情！P.S 在打電腦的那兩位學妹真的很cute,14,0
640891,臺北醫學大學,f,有沒人在北醫做過矯正牙套,2015/10/10,明年六月要畢業了XD想說趁還有學生優惠應該要來戴一下雖然自己覺得沒有很嚴重但是新生體檢的時候被醫生建議可以來做咬合矯正XD(難道是為了衝業績?!?!?!)所以想問問北醫同學，有人在附醫做過矯正帶過牙套嗎？能不能分享一下and有沒有推薦的醫生~~~順便活絡一下北醫版OAO謝謝大家!!!,16,23
593893,臺北醫學大學,m,北醫老師是不是都不愛中間下課啊,2015/9/26,剛從其他學校轉來發現北醫的課表每節隔10 min很緊湊除此之外遇到的老師們有六七成中間不下課實在很難持續集中注意力啊。另外，78接9A晚餐有什麼好方法嗎是不是只能吃麵包啊是要我們提早適應醫院生活嗎XD,28,21
588943,臺北醫學大學,m,問大家一個關於這裡的問題,2015/9/24,大家好?(*???)小弟想要請教在這裡的各位一個問題就是呢～如果，我是說如果…在Dcard有社團宣傳的文章大家會覺得反感嗎？（意思就是你看到北醫版會看到社團資訊可能有的新生剛進來北醫還沒有辦法去各大社團看看我想聯絡和社團負責人們討論看看要不要也在Dcard提供社團情報呢？因為今年使用Dcard的北醫人比較熱情覺得好像還不錯不過還是問問大家的意見：）留言可以的話請直接表達要或是不要謝謝大家?(*???)（我要去餵流浪貓了,15,33
585413,臺北醫學大學,m,學妹幹嘛一直看著我,2015/9/23,還記得那時候因為大學不在台北所以基本上沒什麼朋友更不用說同學了於是當天體檢時就自己一個人執行啦～～一路上有許多學弟妹在幫忙指引所以還算順利一路到了量身高的關卡時有三台機器 都是空的忽然發現！！最後一台有一個女生滿有氣質的欸於是秉持著運動會長高的心態 順理成章走到最後一台去排隊身高量的過程偶爾偷偷地的對到了幾次眼也有小聊一下正當結束的時候！他指了指我的表格提醒還有哪些項目於是我說了聲謝謝 東西拿著就走正當要走時發現！！！她就一直看著我有種欲言又止的感覺天啊～～～該不會來北醫的第一天就要神展開了吧我:還有什麼事嗎？她:那個....可以麻煩給我...天啊~~聽到這兩個字整個心跳加速到爆炸我:給你什麼?！她：我的筆！剛剛我跟你說明完你就直接抽走了！！！！！！媽的超冏的啦於是跟他說了聲抱歉後拿給他後迅速離開現場到下一站 就是這麼巧 ～量！血！壓！不多說同學你血壓有點高喔-_-|| 甜食少吃OS.一定是她的笑容,58,17
585244,臺北醫學大學,f,我的腦包寶寶室友(?_?),2015/9/23,寶寶是我的室友 之所以稱作寶寶是因為她平常以「寶寶」對男朋友為親暱稱呼。（戴墨鏡）寶寶講話鼻音外加一點點娃娃音 皮膚白白的戴眼鏡總之是那種大家會覺得笨笨呆呆很可愛的女孩(=^_^=)事件ㄧ：有一天她跟我打賭如果她一個禮拜不罵髒話就要把她罵髒話的影片刪掉於是從禮拜一我回宿舍開始算起一回到宿舍我開始整理行李 打不開盒子的時候我順口說：「馬的…」沒想到！！！！她用她的鼻音說：「齁～還好不是我罵的耶～『靠』～」⊙ω⊙…於是我不到三分鐘就贏了╮(￣▽￣)╭事件二：某天我問她能不能借我髮圈她開心的說她有多的可以借我但隔天我忘記還她就把它放在桌上她經過我位子的時候剛好瞄到 就跑來跟我說「 欸我也有個一樣的髮圈耶！！！」「 白癡哦！那是你的.....」「（睜大眼睛+手勢）屁啦！我的在頭上耶...........⊙▽⊙」…跟智障一起住會不會變智障(?_?)事件三：今天是她大學第一堂游泳課上完課之後她都聽不太到我叫她XD後來她才用她招牌鼻音說她耳朵進水了聽不清楚回到宿舍我去洗澡突然有人在門外大叫「我的耳朵越來越多水了啦齁～～(鼻音)」「為甚麼」「因為學長說要倒水進去啊 齁～～～(?_?)」...…  。,48,19
582717,臺北醫學大學,f,不知道的事,2015/9/22,"Hello, 學長 你好嗎？記得在面試的時候 我真的非常的緊張，北醫這麼小我還可以迷路???謝謝你幫我模擬面試，幫我修改備審資料給了我好多的意見，就像你說的不知道的事就是進來了就知道了，對不起，最後一次在學校看到你時沒有跑過去和你打聲招呼，沒有在第一時間就說出我的感謝但可能我不知道的是我們不會再見面了學長你好嗎？善良的天使你過的好嗎？",34,2
576209,臺北醫學大學,f,有沒有連續10天抽到北醫的掛,2015/9/20,已經連續四天都抽到北醫的了！！而且我的另外兩個室友也都是這樣XDDD大家有覺得最近很容易抽到北醫的嗎?,41,23
574310,臺北醫學大學,m,android手機要如何設定北醫學校信箱??,2015/9/20,我只知道網頁版會再導向另一個登入窗口，可是手機app不行，就直接死給我看QQ想問大家要怎麼設定用手機app收發郵件><（現在是先用信箱轉寄作為代替方案，不過直接用gmail真的很方便啊~~）拜託狄卡不要檢舉我，我沒有交換資料QAQ,5,19
572658,臺北醫學大學 牙醫學系,m,Dropbox大專盃 北醫人衝啊!,2015/9/19,"只要認證@tmu.edu.tw信箱就可以""馬上""增加3GB的dropbox容量 (下一階段是8GB)https://www.dropbox.com/campuscup節錄說明如下 (說明網址 https://www.dropbox.com/help/9131 )競賽時間自 2015 年 9 月 17 日起，至 2015 年 12 月 14 日止這段期間，您可以為自己或同校使用者贏取 Dropbox 空間。直到 2018 年 1 月 1 日為止的這兩年時間內，您都可以在參賽的 Dropbox 帳戶中使用大專盃中所贏得的儲存空間。大家剛開學報告一堆一定會有網路硬碟的需求快來幫北醫爭取榮耀與硬碟空間吧!",15,5
545727,臺北醫學大學 生物醫學暨組織工程研究所,m,北醫附近美食,2015/9/10,剛來到北醫感覺附近好多店家但價位好像都不便宜有人可以推薦CP值高的店家嗎(^^),16,21
545142,臺北醫學大學 牙醫學系,m,啊～好煩呦,2015/9/10,我想打系籃，加吉他，最後一個在考慮楓杏跟系排，哪個選擇比較好啊哈哈哈XD,16,26
544856,臺北醫學大學,f,大一新生煩惱滿滿啊啊啊,2015/9/10,"如題我是今年北醫新生，抱持滿心期待來大學遇見一堆與我一樣嗨嗨的神經咖～但是??不光是室友??我的身邊充斥著所謂的""日飯""？都快暈昏了，講話毫無交集，在宿舍大家也都抱著電腦手機苦追動漫呀漫畫呀?怎麼都是宅宅呢？叫滿肚子都想聊天打屁的我情何以堪啊啊！！再加上又是新生，人生地不熟，找不到人談心又沒伴到處晃晃認識環境～所以～希望北醫裡和我一樣外向嗨嗨的同學快來認識我呀??Ps在心情版上也有留了同樣的文喔喔如果是北醫的同好歡迎約我逛校園呀～(目前對周邊還不熟?",32,35
514907,臺北醫學大學,m,關於選課的問題,2015/9/1,各位學長姐好 ，我是今年的小大一，我知道手冊寫的很詳細，但是我看完了還是有點一頭霧水啊，所以希望各位學長姐可以幫我解答疑惑，1.請問可以選別的年級的通識課嗎？2.請問可以選別系的課嗎？麻煩各位耐心替我解答了~感謝~,6,9
514471,臺北醫學大學,f,請問學長姐有關於楓杏,2015/9/1,剛剛有看到另外一篇文底下的留言有提到楓杏想請問各位學長姐們楓杏是什麼樣的社團啊為什麼感覺很多人不喜歡？？？那如果不推薦楓杏的話哪個社團比較好呢？,8,49
509453,臺北醫學大學,f,人生地不熟,2015/8/31,原po最近剛到北醫想問問各位學長姐北醫有沒有好吃好玩的可以推薦一下 ！！還有有沒有可以hold住課業玩樂跟工作的八卦⊙﹏⊙來自南方的小包子,14,63
502514,臺北醫學大學,m,校花校草選跋賽,2015/8/29,以下開放報名！,17,22
496416,臺北醫學大學 牙醫學系,f,抽卡一直抽到北醫的xD,2015/8/27,小妹我是大一新生 剛辦迪卡滿一個禮拜抽了7張卡 居然有5張是北醫的!!!天啊這不科學吶>“<而且還抽到未來同學跟同系的學長xD到底是巧合還是Dcard有篩選過阿？,31,39
463054,臺北醫學大學,f,影印店哪間比較好～,2015/8/16,請問各位學長姐學校附近哪間影印店比較不雷最近要印小手冊 來打聽一下?,1,15
458079,臺北醫學大學 護理學系,f,聽說學校可以裝學生版軟體？？,2015/8/14,前陣子逛電腦的時候有在考慮需要買office之類的  但是365花費好高QAQ後來聽到有朋友說大學有學生版可以安裝請問一下  我們北醫也有嗎還有是否有時效限制？？謝謝各位學長姊解答╮(╯3╰)╭,9,14
453080,臺北醫學大學,m,連三拉三了~,2015/8/12,這 太 誇 張 了 Dcard 大神不知道怎麼回事的我連三拉三抽到北醫的卡友阿!!!!!!究竟是最近燒了甚麼好香還是拜了甚麼佛? 可是小弟弟我最近都是在殺老鼠甚麼的阿....就讓我們繼續看下去可以拉到幾....,38,10
451273,臺北醫學大學,f,大一抽宿舍,2015/8/12,學長姐好小女子是大一新生住的地方沒有宿舍保障名額通勤算是蠻有距離的但轉車也不是很方便ˊ_>ˋ想問一下女生宿舍經驗來說會不會很難抽?,5,14
441481,臺北醫學大學 保健營養學系,m,水鄉則校要重出江湖辣,2015/8/8,好久沒去學校了忽然想到這麼大的颱風我們校徽廣場大概儼然又要變成一座湖泊ㄌ還有二字川湖 操場湖....真是水鄉澤校ㄎㄎ大家大颱風不要在外戲水小心安全R~~~~~-----滷唐,28,6
436566,臺北醫學大學,m,[問]有沒有抽到自己北醫人容易被神主的卦?,2015/8/6,如題@@就抽到的卡友裡面最快被神主的好像是自己北醫欸...還是只有我這樣?!QAQ小魯我不是帥哥啦先承認想問問有抽到北醫人的同學~簽名檔是甚麼,12,17
432325,臺北醫學大學,f,通化街的魏姐,2015/8/5,如題昨天原本想帶男朋友去吃通化夜市的魏姐可是到那邊才發現魏姐不見了 變成眼鏡行了有人可以告訴我魏姐跑去哪了嗎,5,5
429802,臺北醫學大學,m,口X醫學院院長換人?!,2015/8/4,據說很有錢的某口Y醫學院院長換人了之前聽牙醫系朋友說他很會賺錢是個錢窟沒道理北醫把他換下來阿...有沒有什麼口Z醫學院院長的八卦可以探聽啊?,12,19
420307,臺北醫學大學 醫學系,m,義鬥社&反課綱,2015/7/31,最近的反課綱行動如火如荼，我們學校的義鬥社對這次議題有什麼探討嗎？或是人文社？,6,5
394869,臺北醫學大學 醫學系,m,國考終於結束啦!,2015/7/21,從半年前緊張到現在考完通過的瞬間真是超爽的啦XDD,30,9
388380,臺北醫學大學,m,復活吧,2015/7/18,希望北醫版復活,30,26
364520,臺北醫學大學 醫學系,m,[求書]藝軒的圖解臨床神經解剖學與神經科學 4e,2015/7/9,如題，各大書局都已經買不到了，很希望有願意出售的同學Orz,2,7
311990,臺北醫學大學,m,北醫人？！,2015/6/22,上北醫以後一直覺得好懷念高中喔，不知到有沒有人也有同感？是北醫太小還是沒可以給學生聚在一起的系辦等因素？感覺其他念台清交的同學都過的蠻愉快的，自己卻一直在想高中，有一種北醫不像學校像補習班，營利事業的fu,34,21
286818,國立臺北護理健康大學 休閒產業與健康促進系,m,二字川淹水,2015/6/14,相信各位同學都有看到北醫淹水的新聞了可是小弟要在此打破大家停課之類的幻想...因為新聞在報導時水早就已經退了最深時淹到本人的小腿肚不過淹水 真的是第一次見到呢,32,5
282517,臺北醫學大學,m,北醫調酒？,2015/6/13,最近突然對調酒有一點興趣ＸＤＤ北醫有相關的社團嗎？還是什麼同好會之類的？對於想入門的新手有沒有什麼建議勒？謝謝各位大大～,14,10
282301,臺北醫學大學,m,系學會長選舉,2015/6/12,小弟為今年監代要幫忙選舉就在系上line群組打說要來投票哦快結束的時候自己年級的同學根本沒來多少個……明明沒有必修啊來投票的人應該會滿多的因為投票率沒到要重辦會很麻煩現任系學會長也在打電話叫人來投票我也在打電話了QAQ自己年級來投的還是沒幾個雖然最後投票率還是到了但還是覺得有點心寒雖然不認識候選人但是是為系上幫忙的人啊小弟很想大喊投個票幫忙一下是會死逆！！,8,11
269863,臺北醫學大學 醫學系,m,北醫擴建!？,2015/6/8,最近聽說姆山宿舍旁邊要蓋新大樓(？)是要作什麼的阿？我們大學部的用的到嗎？,13,6
259728,臺北醫學大學,f,校內的小白跟黑黑,2015/6/5,哈囉~~首先呢，我想先介紹一下我自己私底下對他們倆的稱呼小白>>常常出沒在自學及教研附近的小黑貓  個性比較怕人，尤其怕狗(廢話..黑黑>>灰背白底的貓咪  左眼似乎有細菌感染分泌物顏色為雜色淡粉紅  有自己的秘密基地，最常出現在杏春樓及體育館附近ps.他們很怕學校警衛不知道為甚麼...可能警衛都會趕牠們八  ˊˋ///我想說的是，如果大家看到他們請偶爾過去跟他們打聲招呼，摸摸牠們 黑黑不喜歡人家摸牠的背  但是很喜歡人家一直叫牠  一直叫牠牠就會很開心地跑過來撒嬌???為甚麼我突然要說這個呢..我覺得，黑黑似乎快要不行了，有在注意他們的就會發現牠的毛色光澤越來越黯淡，而且越來越沒精神，而且甚至可以看到牠凹陷的兩根股骨...代表他最近真的很不舒服我沒有辦法養牠，只能偶爾餵牠一些貓罐頭，慶幸的是也有一些愛動物人士也在餵他們請不要罵餵牠們的人，他們都是剪耳貓(TNR)  所以不會再次繁殖一隻貓咪的壽命最多可以活到17年左右，流浪貓的平均壽命卻大約只有4~5年希望在北醫這個家庭裡牠們能幸福著  ^________^鹿,75,22
248889,臺北醫學大學,f,我驕傲我是醫管系,2015/6/1,我覺得醫管系很好，但我讀到現在才發現醫管系很好，以往都只是聽到醫管系很廢很冗，很沒有未來，因為我們沒有專業證照，長時間被灌輸這樣的概念，讓我也只想混混學歷就過去了，到現在才知道，讀醫管很重要，即使台灣醫管人才飽和，大陸還有很多地方都是市場，許多課程像是經濟會計生統，學好了到研究所可以念其他科系呀，但你擁有醫療背景的知識，永遠不要擔心用不到所學過的知識，還只怕你不肯學，總之我希望在醫管系畢業未來這塊，千萬不要抹滅了小大一小大二對未來的憧憬，未來是自己掌握的！PS.系上有辦任何活動或是獎助學金出國的機會等等，都希望能廣大的宣傳，總之，我真的喜歡醫管系，也喜歡北醫，真的希望有些關於未來規劃的東西，能在大二或大三就給學弟妹們多一歇的方向，我真心希望醫管系更好，因為我們真的他媽的不差！！！,85,16
225000,臺北醫學大學 保健營養學系,m,大家對設置學士後護理系有什麼看法,2015/5/24,學校因應教育部的來文考慮在105年試辦學士後護理系大家有什麼看法嗎???歡迎大家給點意見喔~~~~-----滷糖,5,14
219079,臺北醫學大學 呼吸治療學系,m,數位學生證,2015/5/22,如題，大家所期望的數位學生證即將在六月開始上路，原po因為非常懶所以一直在用已經變成全票的舊學生證，75折我回來了！,24,15
214934,臺北醫學大學 醫學系,m,Mr. J居然失火了,2015/5/21,剛剛在美食街本來想去7買個飲料卻被驅離範圍了,16,15
213554,臺北醫學大學,m,藝術季扭蛋,2015/5/20,有沒有帆布包超難抽的八卦小弟四抽 2貼紙1紙膠帶1活字...聽說明天會放新貨進去大家都抽到什麼呢,15,14
212685,臺北醫學大學,m,【黑特】前棟B1電梯前,2015/5/20,最近開始會在B1停留到晚上10點後但是某社團會不會真的太誇張了把那邊搞得像是自己的演唱會已經到了我戴耳機還是連自己耳機在播啥小叮噹都聽不到了學生權益看板之前還說過會有善處理團練的事情阿那到底是怎樣還有我敢打包票那個沙小未來我做主剛開始的時候音量絕對破九十分貝,8,6
212331,臺北醫學大學,m,【請益】學校的喵星人們？,2015/5/20,本魯對貓狗生理病理不熟但是很喜歡喵喵們常見到學校黑色跟花色喵星人然後有一天發現他們的黑眼珠很淡幾乎都看不見那樣想問各位大大 他們有沒有生病 =（還是這只是正常現象？,18,3
202730,臺北醫學大學 保健營養學系,m,[問]學校美食街,2015/5/17,小魯我在機緣下認識了學校負責美食街的頭頭((哪位 XD她說我們如果有什麼問題她都會盡力幫我們解決想問各位大大有沒有什麼意見希望我去反應ㄋㄟ太主觀的意見可能沒辦法轉達 ????(*??*)???。問抗扛大家~-----滷糖,15,16
193140,臺北醫學大學,m,學校怪鳥,2015/5/13,有人知道自學前面那個鳥兒是什麼嘛屎區好大一片啊???,3,9
186972,臺北醫學大學,m,北醫有人在玩潮流嗎?,2015/5/10,舉例來說就是懂jordan鞋之類的或是常常follow這些資訊的人感覺北醫比較少人喜歡這方面的東西有喜歡潮流的人 出個聲吧~~,7,17
186616,臺北醫學大學,f,美食街餐?,2015/5/10,這幾天很常在FB二手版上看到大家賣美食街餐?，但想問問那些人有沒有想過學校為什麼要給你餐????因為家庭經濟狀況不佳，因為學校覺得可以讓你省點錢去學校吃，但是可不可以不要這麼公然在版上賣?你真的有這麼缺這四千塊嗎？我覺得大家各取所需沒什麼太大的問題，但是只要想到如果有一天真正需要餐?的人因為大家這樣申請之後轉售，而學校不再提供這樣的膳食補助，就想請那些賣餐?的大家想想看，你是為了那幾千塊可以換成現金而申請，或是你是真的需要那份餐?來減少用餐的開銷，請大家之後有要申請弱勢補助前，先想想那些真正需要的人吧。,29,8
167817,臺北醫學大學,f,期中,2015/4/30,"有人期中還沒考完嗎??話說我系期中已考了快一個月終於要結束別的學校一個禮拜就考完了有點不平衡=""=終於能耍廢一下打個lol甘一堆考試擠在一起讓我答題技巧跟死銅牌一樣==",12,26
166632,臺北醫學大學,m,有沒有北醫帥哥很多的八卦,2015/4/30,最近覺得走在路上都可以看到好多帥哥啊 (灑花連上個網球課也好多小鮮肉 都想一直盯著他們看不想動了~另外今天吃飯的時候遇到一個JD上有看到的底迪本人更帥RRRR好想撲上去w想問有沒有北醫帥哥甲甲很多的八卦,26,83
164994,臺北醫學大學 藥學系藥學組,m,勝佳樓上的文具店,2015/4/29,聽說到勝佳樓上的文具店跟櫃檯報一個號碼就會打很多折煩請知曉此號碼的學長姐可以幫忙零用錢不多的學弟嗎TT,18,16
164720,臺北醫學大學,m,藥學系期中解剖,2015/4/29,小弟我是藥一的，期中成績剛出爐，得知自己解剖考的不太好，故想問藥學系的學長姊們，他期末會加分嗎？他會當很多人嗎？？,4,30
158697,臺北醫學大學,m,B1學餐狗,2015/4/25,有人知道是誰掛上去的嗎,13,13
149064,臺北醫學大學,m,北醫的d-card好荒廢啊～～,2015/4/20,每次都是看到別人轉載文章才熊熊搶起有d-card這回事可是上來看北醫的版都很冷清耶拋磚引玉問問看這裡還有多少人好拉～,11,25
125090,臺北醫學大學 醫學系,m,有人想出來走走散步聊天嗎?,2015/4/3,"最近開始見習,每天壓力蠻大的,好不容易週五放假,卻沒有事情可以做,有在台北信義區這附近的人想出來走走聊聊嗎?",13,10
119711,臺北醫學大學,f,關於WiFi,2015/3/30,咦?!北醫有什麼呢??北醫的網路真TMD爛北醫的宿舍早上會有火災鬧鐘叫你起床北醫的美食街會有吃膩的一天北醫有貓頭鷹油~~~~北醫.....?是說比斯多可不可以換一下!!貴又難吃ˊˋ鹿,24,19
119051,臺北醫學大學,m,畢業舞會...,2015/3/29,在FB滑滑滑  才知道這幾天好像有畢業舞會這個活動等一下  我好像今年就要畢業了？結果完全不知道這件事？所以原來這個活動不是給畢業生的嗎？感覺實習就是整天關在醫院忙然後就與世隔絕了然後前幾天走在路上發現有個女生穿著TMU  class of 2015也才發現我的畢業帽Ｔ呢！！？？  我以為會全班都有一件的說><現在要也不知道要上哪買了...,13,7
118217,臺北醫學大學,f,暑修生理,2015/3/29,請問北醫暑假有開生理暑修嗎?????嗚嗚嗚嗚嗚嗚~~~,2,5
116325,臺北醫學大學 藥學系,m,宗教性社團能不能尊重一下學生?,2015/3/27,我們以尊重的角度來看待每個人的宗教信仰以及生活習慣最近被禪修的纏上，整天要我去什麼分享會，講的口沫橫飛，說是去了之後自己從以前什麼樣的人變成現在怎樣，時間的安排也變的有條理OK 那可能是你真實有的改變 你也確實獲得利益但我不是阿 我有自己的生活 我雖然是個魯蛇 但並不是每個人都需要去禪修 來讓自己更好更怎樣的上網google一下 很多學校似乎也有這種團體 其中還包含很多社會人士說什麼還要繳月費 OK  FINE 那些不干我的事情你們那些強迫推銷不就跟路邊賣包包的一樣嗎? 難道你們都沒有從我們的語氣中感覺到我們其實已經是再用各種理由來搪塞 來推諉 我們盡可能的不要直接拒絕你們 是因為我們尊重你們的信仰 你們為什麼要這樣? 是教義嗎還是什麼其他原因?我本身是拿香拜拜的 一年拿香的次數 可能一支手可以數的出來 也就是過年 或是祭祖的時候會拜拜一下 平常也不會沒事情跑廟裡面 更別說是叫別人來跟我一起去廟裡面拜拜為什麼總有些人要在廣場邀請我一起禱告? 要叫我去聽你們的星期天什麼見證? 那我能不能要求你先跟我一起拿香去廟裡面拜拜!? 就算你跟我去拜拜 我也不會想去聽啦!!!!我們互相尊重一下好不好 !! 管你們什麼教義 管你們什麼福音 你們也不要管我們什麼拿香拜拜 我們就各自幹各自的活 讓校園內還會常常碰面的我們少增加一點尷尬好嗎!!!!!歡迎來查IP查水表 我就不隱藏系級了藥學x嗆嗆,46,15
115409,臺北醫學大學,m,轉系面試,2015/3/26,小弟我是藥學系的，想轉系到醫學系，想請問學長姐，他轉系的面試會很黑嗎?,4,18
90006,臺北醫學大學 保健營養學系,m,[徵人] 醫學系普生報告卡友,2015/2/25,先抱怨一下老天這堂課怎麼這麼麻煩還要拍影片是嫌高年級太閒膩 ?(??)?有沒有一起加選的卡友可以一起組一組 (〒︿〒)不然我可能要一個人自導自演5分鐘了...,10,10
88097,臺北醫學大學,f,開學..,2015/2/22,大家好阿開學的這三天大家都怎麼過呢?直接翹嗎?按照往例老師的行為是...@@?還有懇請大家揪大家多來用狄卡啦~~~~每次留言的沒熟悉的學校  唉~~,21,19
75052,臺北醫學大學,m,換帽T,2015/2/2,不知道有沒有好心人有北醫Hoodie帽T 灰色M號~~我有一件紅色M號全新的想換因為我真的覺得灰色好好看紅色那件是因為同學買錯轉賣給我希望有好心人啊~~~~有下水過也沒關係,1,3
66938,臺北醫學大學 保健營養學系,m,該如何分辨北醫人?,2015/1/17,以下開放各位卡友作答看看哪個共鳴最大ㄎㄎ,7,21
66563,臺北醫學大學,f,有沒有學校裡美女的卦,2015/1/16,繼之前有帥哥卦的文現在也想問問北醫有沒有正妹卦啊～～～,6,34
65775,臺北醫學大學,f,要寒假了耶????,2015/1/15,((如題))住外縣市的大家寒假都會回去還是都留北醫呢???打工???有沒有人推薦朋友寒假來北醫找我可以帶去哪裡玩呀!!?,1,7
64554,臺北醫學大學,f,北醫的大大都不用Dcard@@??,2015/1/13,為何阿....感覺變廢墟了~還有最近黑特特別盛行然後大家安安  期末考加油((握拳鹿,20,29
56015,臺北醫學大學 醫學系,m,錯過了邀請,2014/12/25,TO 聖誕節當天寄邀請給我的台北醫學大學醫學系女同學~抱歉太忙忘記開DCARD   所以錯過妳的好友邀請如果妳知道我是誰的話可以直接加我FB喔~PS.聖誕快樂~,6,0
55030,臺北醫學大學 護理學系,f,疑惑,2014/12/23,其實滿早的時候因為好奇就有下載DCARD來玩但是一直看不到同校的人出現是我們學校本來人就不多嗎T^T還是大家都太害羞不太敢PO 文...覺得有點小失落就刪掉了不過後來在臉書看到很說DCRAD貼文都讓我笑好久最近就有載回來玩了哈哈期待可以看到學校的人>3<,14,31
46083,臺北醫學大學,f,我難過 錯過了同校,2014/11/27,剛剛點開信箱 發現了錯過同是北醫護理學系的女生好友邀請覺得難過QQ,5,7
44610,臺北醫學大學 呼吸治療學系,m,達叔離開以後!!!???,2014/11/22,前幾天和朋友在往威秀路上等紅燈看到遊覽車後面掛著熟悉的名字竟然是好久不見的達叔!!!有沒有離開衛福部之後的掛?,5,4
42771,臺北醫學大學,f,有沒有學校裡帥哥的八掛,2014/11/16,如題請大家提供北醫帥哥的掛(要真的帥的喔別鬧!覺得空虛,9,39
41283,臺北醫學大學,f,休閒娛樂,2014/11/11,請問各位大大北醫為啥都沒有甚麼舞會之類的或有愛打麻將的嗎?,9,29
38018,臺北醫學大學 藥學系,m,關於通識課賴～,2014/10/27,如題 在禮拜一早八以外其他通識課的賴老師有比較嚴格嗎感覺早八這堂很好玩@@,2,6
31873,臺北醫學大學 醫學系,m,達叔怎麼找這種腦殘來當手下?,2014/9/6,新聞連結: https://tw.news.yahoo.com/沒證據有害健康-扯-油風暴定調食安綠燈-195300335.html,2,0
25475,臺北醫學大學 醫學系,m,達叔你......會不會快要一路好走ˊ_>ˋ,2014/7/15,1.掛名論文多 綠委爆邱文達曾1年產152篇http://newtalk.tw/news/2014/07/15/49237.html2.台中榮總公費論文抄襲　邱文達掛名http://www.appledaily.com.tw/realtimenews/article/new/20140319/362574/,1,3
23673,臺北醫學大學 醫務管理學系,f,想統計一下大家來自哪個系^^,2014/6/25,突然想知道大家都是什麼系所的~所以問一下,2,93
22851,臺北醫學大學,m,不知道大家首抽如何?,2014/6/18,話說北醫也是這兩天才加入D card的說雖說小弟還沒有很上手想說首抽不管怎樣還是發個邀請吧但目前貌似MATCH失敗了XDD有人成功了嗎還是其實在D card的世界都是看看就好 發邀請的話就再說吧><,1,37
22678,臺北醫學大學,f,北醫的故事,2014/6/17,從入學以前就查遍了北醫的阿飄故事好像都沒什麼耶除了有一點溫馨的大體故事跪求北醫小秘密!!,7,52
